33.9,15.95
35.15,18.05
33.75,17.75
33.35,16.05
33.6,15.05
33.55,16.6
33.8,14.5
33.4,18.75
33.85,18.25
34.05,15.35
33.25,21.0
33.35,18.15
34.75,17.45
33.5,15.6
34.9,17.0
33.8,13.9
34.3,14.85
34.15,17.85
33.2,19.2
34.35,18.35
34.15,22.35
35.45,18.7
35.25,20.2
34.35,14.2
34.8,12.25
36.3,15.25
37.65,8.4
36.1,10.5
38.85,22.4
37.1,18.5
37.15,17.85
37.65,16.4
36.75,18.1
35.55,22.5
36.05,16.95
19.55,20.55
20.1,18.95
19.55,19.3
20.9,17.9
19.2,18.8
17.9,21.95
18.75,15.5
9.6,18.85
17.3,17.75
14.45,18.35
18.85,18.9
11.25,19.75
10.95,19.1
15.75,18.25
16.95,21.6
17.2,15.9
16.35,16.9
18.45,18.85
14.65,20.3
20.1,15.4
18.3,18.1
18.55,19.2
17.9,17.0
13.2,19.2
17.85,19.5
17.75,20.55
11.6,20.95
7.35,18.3
8.95,18.0
13.9,16.7
13.15,20.8
10.35,16.9
12.1,18.75
22.2,17.15
10.8,19.6
15.95,20.75
18.75,18.55
20.25,17.2
19.1,19.95
10.2,20.25
10.3,19.15
10.9,20.3
17.05,19.85
19.1,17.8
17.0,18.9
17.8,18.65
12.45,22.3
19.0,16.75
9.2,20.8
19.0,22.7
19.1,21.7
8.5,19.2
21.45,19.0
20.1,19.9
20.4,21.4
15.75,19.45
21.95,21.9
18.95,19.3
20.45,22.75
12.6,15.8
8.25,16.65
7.15,19.9
10.05,15.9
18.65,20.7
18.5,19.9
21.4,15.95
19.65,18.2
11.5,17.1
13.95,22.05
10.9,22.35
11.15,18.1
21.25,20.4
10.25,21.25
9.65,19.75
12.15,20.0
8.55,20.0
12.65,17.65
10.65,19.35
10.05,18.1
9.2,22.35
8.05,21.55
10.4,19.55
10.6,18.85
16.9,11.7
17.55,12.1
12.85,9.05
10.35,10.2
12.9,9.7
13.55,10.65
10.75,9.0
15.3,9.15
12.2,7.0
13.65,7.75
15.5,5.9
11.8,6.65
12.45,6.25
12.9,8.5
12.1,7.6
14.75,5.75
15.35,9.9
13.2,5.85
11.65,7.35
15.8,6.4
16.05,9.65
19.5,9.2
16.5,9.8
19.6,8.05
18.35,7.6
20.55,7.55
19.6,6.25
19.05,7.45
21.05,8.0
18.8,6.25
17.85,7.3
19.4,8.7
20.65,8.8
20.85,6.85
20.3,8.2
17.0,9.6
21.9,8.85
20.9,9.9
17.45,9.85
15.85,9.95
13.2,7.55
12.65,7.95
15.05,11.55
21.25,10.1
20.25,7.05
18.3,12.75
21.65,9.65
19.1,11.8
18.85,12.45
16.55,12.05
11.95,8.25
14.65,12.4
12.45,8.7
14.6,11.8
10.9,10.4
16.45,10.1
13.85,12.4
12.7,13.0
13.2,10.25
11.55,7.95
14.1,6.75
9.75,10.6
12.45,10.9
16.6,9.45
19.3,11.15
16.5,12.6
10.65,9.55
12.7,6.7
11.3,8.5
14.35,7.55
14.1,11.7
13.4,11.65
20.65,10.35
15.1,9.55
15.6,9.45
15.95,12.6
21.75,8.25
15.85,11.55
21.25,7.25
15.0,7.5
11.15,9.8
18.35,6.55
21.65,7.8
15.4,12.45
15.05,12.95
15.9,12.1
18.5,11.15
16.1,13.1
13.15,12.2
17.05,6.25
18.95,6.85
13.8,7.3
9.75,11.35
17.75,12.65
29.95,9.85
28.0,9.75
29.15,8.1
27.15,7.85
31.55,12.2
30.35,13.85
29.45,12.05
26.8,19.05
31.2,16.35
29.05,16.0
27.25,16.7
28.35,18.25
27.7,20.85
30.95,15.75
26.75,22.15
31.45,15.1
32.1,16.85
30.4,17.85
32.55,16.1
32.45,16.6
31.75,14.7
33.0,16.5
32.4,19.15
32.45,18.7
32.9,14.7
31.15,15.35
32.8,18.9
33.35,17.05
33.05,18.5
29.8,22.15
33.0,15.25
33.7,19.05
31.95,16.25
34.3,17.35
31.75,15.4
32.5,14.8
32.05,15.2
32.45,17.2
29.9,19.95
32.15,14.35
32.85,16.95
31.55,21.1
35.3,17.55
32.55,15.4
32.9,15.7
32.65,14.15
32.8,18.2
34.0,16.4
35.75,17.65
34.75,18.05
34.0,18.7
35.65,18.15
32.85,19.55
34.3,16.8
32.8,17.7
33.3,14.5
31.7,16.65
33.15,17.55
31.5,15.85
32.15,15.8
33.15,14.05
27.15,14.85
28.2,13.95
27.25,11.95
34.7,8.55
33.05,10.65
31.95,8.6
36.15,17.55
33.35,19.6
19.45,9.75
15.85,7.3
17.65,6.55
19.25,10.35
19.9,10.6
21.15,9.35
18.25,12.25
18.6,12.0
17.1,12.1
17.85,11.5
17.4,11.65
18.0,11.95
10.7,12.25
11.25,11.85
12.0,11.5
14.2,12.95
12.65,12.4
14.45,11.2
17.15,12.65
12.05,12.75
13.65,6.25
10.1,9.25
20.3,10.05
14.45,6.3
17.95,6.2
19.4,10.7
12.65,7.3
15.35,7.05
12.4,10.1
18.3,11.65
18.3,7.1
18.95,8.1
12.15,9.1
15.2,11.95
14.7,6.9
17.0,10.05
18.95,10.8
12.65,11.65
11.9,12.1
11.7,8.85
19.95,8.85
9.75,9.8
10.6,11.6
17.2,9.25
13.35,13.05
15.9,9.0
16.05,9.35
16.75,13.1
17.5,13.0
11.7,10.55
11.25,11.1
16.6,9.05
13.35,6.85
21.2,8.7
20.0,7.6
