13.55,21.0
8.05,22.9
7.45,15.1
12.6,18.9
2.5,21.85
7.3,19.15
1.4,23.25
5.6,15.3
9.05,18.25
3.35,17.3
8.45,16.05
3.25,19.05
4.0,19.1
7.85,18.3
7.45,27.6
4.8,17.65
2.85,18.75
13.0,22.7
10.45,20.0
8.65,16.65
9.85,18.15
4.65,25.1
2.0,20.6
2.7,17.8
10.3,19.4
8.05,25.8
1.75,20.05
13.6,21.6
12.8,21.5
5.65,16.0
11.65,17.45
8.8,25.8
4.3,18.05
11.7,20.6
9.9,19.75
1.85,27.8
8.8,22.95
1.9,21.25
1.35,21.45
5.5,24.0
4.55,24.15
6.15,25.8
11.15,19.0
5.25,26.75
7.3,18.35
11.9,18.85
6.85,24.45
14.05,22.25
1.7,19.05
2.95,19.5
10.35,24.1
7.75,22.1
5.3,19.25
9.35,20.5
12.7,23.35
7.95,24.05
4.95,15.45
4.4,16.95
11.05,19.45
7.3,17.25
6.7,17.25
0.85,23.05
7.6,21.2
7.4,22.6
6.7,21.3
3.45,18.05
7.6,17.7
4.1,23.45
5.0,25.55
5.55,25.25
8.3,21.45
7.6,23.15
12.5,19.75
6.55,15.75
5.7,23.4
7.7,20.05
6.25,16.4
8.8,24.8
7.7,26.65
11.4,21.25
9.95,26.5
7.5,25.65
8.35,25.2
6.5,23.6
7.4,25.25
0.5,22.35
6.65,25.45
1.1,22.05
4.45,19.9
2.95,21.4
11.25,18.4
4.65,19.15
7.3,24.4
8.55,14.65
1.25,20.35
11.75,22.1
6.75,19.9
3.7,16.3
9.15,19.15
7.35,15.8
2.4,18.25
7.9,21.6
6.65,18.3
6.6,17.65
7.05,25.85
4.65,22.55
9.3,18.7
6.85,14.45
8.4,17.1
7.6,14.6
3.05,20.45
8.5,22.3
6.5,18.9
7.3,23.75
11.1,17.65
9.55,23.65
6.6,26.6
5.95,16.8
4.25,17.4
3.95,24.4
10.4,18.25
8.35,27.35
8.65,17.75
6.8,25.05
5.65,22.2
8.5,18.8
13.55,22.2
3.75,25.25
6.75,16.3
8.4,18.1
10.85,20.85
5.25,18.25
5.45,17.15
9.55,26.05
3.9,25.95
6.15,22.5
6.85,23.0
5.35,22.8
2.4,20.05
8.85,15.35
8.05,24.7
8.0,17.45
1.35,22.65
9.4,17.6
6.9,27.15
1.35,20.9
9.7,22.95
6.05,18.2
7.15,21.75
12.5,22.25
10.15,17.7
5.25,20.35
12.3,20.45
5.6,17.8
13.05,19.9
2.4,19.4
6.1,24.05
4.55,26.65
6.15,26.9
7.5,26.2
6.2,25.2
13.35,23.5
6.2,23.25
7.55,24.85
3.45,19.9
6.75,22.4
12.95,22.0
8.9,17.1
9.05,26.6
8.05,16.5
8.55,24.2
6.5,26.1
6.75,23.95
10.0,18.95
5.55,26.1
5.05,16.55
9.5,16.65
4.55,16.05
1.35,26.65
8.2,15.5
10.75,16.6
5.1,23.55
14.2,23.05
6.2,21.95
0.65,21.35
6.1,17.45
7.9,25.3
6.15,20.7
7.0,20.7
11.9,20.05
3.95,19.6
8.55,20.6
12.55,20.95
7.9,16.1
3.7,20.45
8.9,23.7
9.85,17.1
6.8,14.95
5.55,24.5
9.2,24.5
14.1,23.6
11.2,20.25
1.95,22.8
3.8,18.55
8.15,26.35
6.7,16.8
12.25,21.85
9.15,16.0
6.05,19.55
12.05,21.25
9.9,24.95
9.6,15.3
12.95,20.55
6.25,24.65
9.2,25.35
10.45,17.2
9.3,22.0
11.95,18.25
12.2,22.85
2.4,22.45
7.4,16.2
6.5,27.6
11.8,19.45
7.95,19.35
13.3,24.0
1.8,22.0
5.75,18.55
8.3,23.4
5.85,14.8
10.55,25.6
10.6,18.9
7.8,17.0
2.5,21.0
5.2,21.1
7.3,16.65
7.15,17.8
13.5,22.8
10.2,16.0
4.85,18.45
9.25,27.2
