32.35,6.1
32.6,6.95
23.65,7.2
31.05,3.95
19.3,7.0
31.65,6.55
41.25,16.8
35.3,9.4
29.9,4.45
23.8,4.75
18.05,11.9
40.4,12.05
17.0,15.65
37.15,12.55
16.5,15.15
22.4,4.55
37.7,10.8
22.95,4.75
18.2,8.35
26.85,4.95
35.8,7.1
36.4,10.15
17.25,13.15
39.55,12.3
41.3,15.3
21.05,7.0
34.9,9.0
37.9,7.65
34.85,7.0
20.95,5.55
16.65,10.9
32.75,4.85
16.5,17.05
30.0,6.55
18.65,6.9
37.0,11.75
21.2,8.8
22.8,4.1
17.8,14.2
16.75,9.65
38.95,12.9
14.15,17.35
26.85,4.4
19.3,9.1
17.7,9.85
40.45,12.5
19.95,8.3
29.2,4.0
15.2,11.7
25.15,4.1
18.7,11.25
36.7,9.15
17.6,13.85
17.45,14.15
36.75,7.25
22.5,6.15
22.45,5.3
28.8,4.7
17.0,14.6
19.4,8.85
14.3,16.8
27.95,3.5
26.4,5.7
34.1,5.0
38.35,10.5
16.0,14.25
33.4,6.2
18.6,7.85
36.75,10.85
34.35,6.8
30.6,3.4
29.15,4.4
17.1,12.75
37.45,11.15
36.15,8.4
22.3,7.7
32.65,6.6
39.9,16.2
34.1,7.15
26.2,4.4
29.5,4.7
34.1,4.6
40.7,16.45
32.55,6.35
29.4,4.85
18.4,10.05
25.85,3.6
38.25,17.35
39.5,11.8
38.0,12.95
15.15,12.05
17.85,7.55
17.3,9.7
17.95,10.9
37.35,11.4
31.5,6.25
16.7,11.4
19.15,6.65
22.9,4.0
29.75,3.45
38.75,16.85
24.7,3.85
17.7,15.0
39.3,14.2
25.3,5.75
21.4,8.8
22.15,5.05
37.6,7.35
25.1,3.25
24.9,4.75
17.35,15.45
16.95,12.35
16.95,11.25
17.35,17.05
16.95,9.7
16.25,12.5
30.65,5.85
40.45,16.3
21.3,5.05
16.9,15.35
21.9,8.2
24.55,4.0
18.35,6.95
40.2,12.8
40.45,14.5
20.5,6.35
27.5,5.45
29.25,6.3
30.05,3.45
24.7,4.3
20.9,6.6
37.95,11.85
37.25,10.15
20.0,8.9
38.5,12.2
27.2,3.0
40.65,14.9
19.1,6.85
18.9,12.05
36.6,6.7
17.3,14.9
36.3,10.7
35.5,8.05
18.7,7.65
38.6,11.75
25.45,3.15
35.9,9.35
40.95,17.05
27.15,5.95
40.6,15.25
36.6,9.8
26.85,2.95
17.5,8.3
22.6,6.7
26.0,4.25
35.25,6.25
27.55,5.1
17.55,8.1
34.55,7.85
30.8,3.95
26.6,4.9
35.05,8.0
16.5,12.2
38.4,9.45
27.3,5.45
38.3,16.5
29.05,4.55
37.65,11.95
36.0,9.65
14.3,15.75
34.7,7.2
40.2,14.8
23.3,4.9
39.25,15.5
23.0,5.6
38.15,9.7
28.75,5.45
27.95,3.25
34.65,6.25
33.6,5.25
20.4,7.0
24.45,6.15
34.35,7.75
22.45,4.9
34.65,5.65
18.6,12.5
16.05,11.9
25.6,3.9
23.2,5.3
32.0,7.0
17.15,16.3
29.45,4.05
16.85,14.3
30.75,4.45
20.95,6.2
38.5,14.25
39.0,16.6
15.35,15.5
38.35,14.35
36.9,9.75
32.35,4.25
17.3,11.2
20.3,8.9
23.45,3.6
23.45,5.95
22.7,5.5
15.9,13.2
37.5,13.4
39.5,16.95
35.75,10.0
17.2,13.5
40.95,15.7
15.95,16.45
36.8,12.2
16.25,14.95
38.85,15.5
26.05,6.4
24.6,6.45
30.7,6.15
17.45,10.4
24.95,3.35
23.75,5.95
32.5,7.95
37.85,14.5
21.95,4.8
38.05,14.45
17.6,10.15
19.8,9.95
21.85,8.5
16.65,16.1
32.9,4.15
32.55,5.8
39.2,12.35
24.2,4.0
19.1,9.55
36.1,8.1
16.6,14.05
14.75,15.1
32.2,5.05
33.35,7.45
38.3,14.6
27.15,3.15
20.55,8.8
40.55,13.15
34.45,5.8
17.15,15.1
39.65,16.2
24.35,5.35
28.6,5.75
39.9,17.05
24.1,7.0
33.75,5.95
30.4,4.05
39.0,13.2
18.9,8.5
36.5,7.4
23.8,3.65
17.1,14.0
21.85,6.65
32.7,4.6
34.45,7.3
23.25,3.85
35.95,7.9
33.35,5.65
19.35,8.2
20.1,6.05
28.8,4.05
21.1,8.0
39.75,12.75
25.2,6.55
30.9,5.2
20.45,5.15
19.05,8.85
37.3,13.0
37.25,12.15
23.55,4.2
19.45,22.1
24.5,14.7
14.1,21.75
18.8,24.7
13.75,22.0
12.75,22.05
14.2,22.15
0.85,17.45
25.5,19.45
23.75,20.2
11.2,22.8
5.85,20.55
14.05,26.55
21.5,15.5
5.35,15.85
15.8,21.35
3.3,15.45
5.1,24.4
21.4,25.85
9.75,25.5
25.9,17.55
13.95,22.7
5.2,23.4
13.7,27.75
2.9,21.15
20.95,18.25
10.15,27.7
4.05,18.75
17.0,26.85
14.4,22.65
0.75,15.6
27.65,15.65
4.55,23.9
13.3,27.85
12.15,21.45
18.0,22.3
20.1,20.9
9.2,21.1
17.7,24.85
23.95,17.75
12.45,27.55
7.2,14.5
7.1,18.65
22.05,20.25
18.25,20.2
19.9,20.35
4.6,18.25
11.65,26.85
6.05,22.3
25.15,19.8
13.15,21.85
23.1,14.6
21.55,16.7
12.2,20.9
3.9,21.85
16.55,27.1
18.6,22.25
5.5,21.8
23.5,19.8
5.1,17.9
21.6,16.3
22.9,23.65
20.1,21.6
8.1,26.35
22.25,18.1
3.4,19.7
15.2,24.75
23.5,15.2
5.25,14.2
24.25,22.85
4.4,20.05
14.15,26.9
23.15,24.1
13.25,23.5
21.65,17.25
7.65,16.5
18.0,20.95
23.0,18.0
16.6,21.15
6.55,21.8
17.2,24.8
21.3,22.3
4.9,15.65
17.45,20.75
14.05,21.4
17.55,25.2
15.15,24.2
19.45,19.05
19.15,25.35
22.4,16.5
23.15,19.05
19.25,18.7
3.1,21.85
12.6,23.1
7.05,19.9
24.05,14.9
19.2,21.95
